,Position,Pace,Shooting,Passing,Dribbling,Defending,Physicality,Agility,Balance,Marking,Positioning,Sprint_Speed,Vision,Finishing,Player_Height,attack_contribution
4872,5,0.16470588235294117,0.09117647058823529,0.12941176470588237,0.15294117647058825,0.21764705882352942,0.24411764705882352,0.36363636363636365,0.2571428571428571,0.7647058823529411,0.1875,0.4,0.2125,0.18604651162790697,0.6818181818181818,0.4596692700933276
4873,3,0.1360381861575179,0.17422434367541767,0.18138424821002386,0.18138424821002386,0.16945107398568018,0.1575178997613365,0.5844155844155844,0.6,0.7764705882352941,0.725,0.45714285714285713,0.75,0.6511627906976745,0.45454545454545453,0.5802572727836637
4875,3,0.10096153846153846,0.17067307692307693,0.16826923076923078,0.1658653846153846,0.18269230769230768,0.21153846153846154,0.35064935064935066,0.32857142857142857,0.7764705882352941,0.85,0.2714285714285714,0.7,0.7441860465116279,0.7954545454545454,0.4835825272161885
4876,4,0.19594594594594594,0.15315315315315314,0.15765765765765766,0.17117117117117117,0.16216216216216217,0.15990990990990991,0.7402597402597403,0.7142857142857143,0.7411764705882353,0.7375,0.8571428571428571,0.65,0.6627906976744186,0.38636363636363635,0.6428033334214166
4878,1,0.21608040201005024,0.1884422110552764,0.15577889447236182,0.18341708542713567,0.07537688442211055,0.18090452261306533,0.7272727272727273,0.6857142857142857,0.21176470588235294,0.775,0.8428571428571429,0.6375,0.7906976744186046,0.4772727272727273,0.8485996983486986
4883,4,0.1712962962962963,0.1527777777777778,0.1712962962962963,0.18518518518518517,0.16203703703703703,0.1574074074074074,0.7792207792207793,0.8142857142857143,0.6705882352941176,0.75,0.6714285714285714,0.7375,0.6511627906976745,0.3181818181818182,0.6773494095650455
4886,4,0.1986455981941309,0.13318284424379231,0.1580135440180587,0.1670428893905192,0.16027088036117382,0.18284424379232506,0.7142857142857143,0.7285714285714285,0.7411764705882353,0.6125,0.8857142857142857,0.675,0.5,0.4318181818181818,0.6289218458384823
4887,4,0.20823798627002288,0.13272311212814644,0.15789473684210525,0.17391304347826086,0.16475972540045766,0.16247139588100687,0.7922077922077922,0.5857142857142857,0.7411764705882353,0.7,0.9142857142857143,0.625,0.5,0.5,0.6563973964543894
4888,1,0.19839142091152814,0.19839142091152814,0.15281501340482573,0.18498659517426275,0.08310991957104558,0.18230563002680966,0.5454545454545454,0.42857142857142855,0.3058823529411765,0.7875,0.7285714285714285,0.6125,0.8023255813953488,0.8409090909090909,0.7585283503045394
4889,2,0.21148825065274152,0.1566579634464752,0.185378590078329,0.21148825065274152,0.11488250652741515,0.12010443864229765,0.8571428571428571,0.7428571428571429,0.4117647058823529,0.6875,0.7142857142857143,0.7375,0.6162790697674418,0.4772727272727273,0.8214244456567438
4890,3,0.1596244131455399,0.13380281690140844,0.1596244131455399,0.17136150234741784,0.17370892018779344,0.20187793427230047,0.5714285714285714,0.4714285714285714,0.788235294117647,0.6625,0.6285714285714286,0.675,0.5116279069767442,0.6363636363636364,0.5563777068990706
4892,3,0.1783132530120482,0.1180722891566265,0.15180722891566265,0.17349397590361446,0.18072289156626506,0.19759036144578312,0.7142857142857143,0.7428571428571429,0.8117647058823529,0.5,0.6571428571428571,0.625,0.313953488372093,0.38636363636363635,0.5900887041441656
4894,1,0.09198813056379822,0.22551928783382788,0.18100890207715134,0.19881305637982197,0.09792284866468842,0.20474777448071216,0.12987012987012986,0.05714285714285714,0.29411764705882354,0.8625,0.07142857142857142,0.675,0.813953488372093,0.7727272727272727,0.6182892821134942
4895,2,0.19187358916478556,0.1489841986455982,0.16027088036117382,0.17607223476297967,0.16252821670428894,0.16027088036117382,0.7012987012987013,0.7142857142857143,0.7647058823529411,0.6375,0.8285714285714286,0.65,0.6744186046511628,0.4090909090909091,0.6232439226395291
4896,3,0.16908212560386474,0.16666666666666666,0.1859903381642512,0.18840579710144928,0.14009661835748793,0.1497584541062802,0.7142857142857143,0.6857142857142857,0.5764705882352941,0.6875,0.6,0.775,0.6046511627906976,0.4318181818181818,0.7021779531828033
4897,4,0.1915367483296214,0.1492204899777283,0.16258351893095768,0.16926503340757237,0.1514476614699332,0.1759465478841871,0.7142857142857143,0.7714285714285715,0.6352941176470588,0.675,0.8571428571428571,0.6625,0.6162790697674418,0.5227272727272727,0.6690433241267657
4898,3,0.1958041958041958,0.14918414918414918,0.1655011655011655,0.1864801864801865,0.1351981351981352,0.16783216783216784,0.8831168831168831,0.9,0.6,0.725,0.8142857142857143,0.7,0.6395348837209303,0.4090909090909091,0.7443292530603882
4901,4,0.21040189125295508,0.12529550827423167,0.15602836879432624,0.1773049645390071,0.16312056737588654,0.16784869976359337,0.7792207792207793,0.7714285714285715,0.7058823529411765,0.6875,0.8857142857142857,0.4875,0.4418604651162791,0.36363636363636365,0.6626137681549819
4902,4,0.18834080717488788,0.15695067264573992,0.17040358744394618,0.17937219730941703,0.1547085201793722,0.15022421524663676,0.7922077922077922,0.7285714285714285,0.7411764705882353,0.7625,0.7857142857142857,0.7375,0.6976744186046512,0.4772727272727273,0.6663486989047606
4903,1,0.21311475409836064,0.17096018735362997,0.1592505854800937,0.18266978922716628,0.11007025761124122,0.16393442622950818,0.8961038961038961,0.6285714285714286,0.36470588235294116,0.725,0.9,0.65,0.7441860465116279,0.29545454545454547,0.8373634568531482
4904,3,0.170316301703163,0.12165450121654502,0.15328467153284672,0.17274939172749393,0.17518248175182483,0.20681265206812652,0.6363636363636364,0.7,0.7647058823529411,0.525,0.6,0.6,0.4418604651162791,0.38636363636363635,0.5811663411342468
4906,4,0.19863013698630136,0.1415525114155251,0.1506849315068493,0.16666666666666666,0.15753424657534246,0.18493150684931506,0.7402597402597403,0.7571428571428571,0.6470588235294118,0.6875,0.8571428571428571,0.575,0.5116279069767442,0.25,0.6669057483934625
4907,2,0.19294117647058823,0.1811764705882353,0.17176470588235293,0.17647058823529413,0.10823529411764705,0.16941176470588235,0.7142857142857143,0.6714285714285714,0.43529411764705883,0.725,0.8,0.7,0.7325581395348837,0.5454545454545454,0.7591628177942302
4908,5,0.19329896907216496,0.10309278350515463,0.14432989690721648,0.16237113402061856,0.18814432989690721,0.20876288659793815,0.6623376623376623,0.5,0.7529411764705882,0.4625,0.7285714285714285,0.475,0.3488372093023256,0.5909090909090909,0.584200927212745
4913,3,0.16058394160583941,0.18491484184914841,0.18491484184914841,0.1873479318734793,0.1192214111922141,0.1630170316301703,0.6623376623376623,0.7142857142857143,0.4,0.725,0.5285714285714286,0.75,0.7325581395348837,0.5454545454545454,0.7492478621132915
4914,1,0.205,0.1825,0.1575,0.1775,0.08,0.1975,0.6753246753246753,0.5571428571428572,0.21176470588235294,0.7,0.8,0.625,0.7906976744186046,0.5681818181818182,0.8246702016093443
4915,5,0.20887728459530025,0.10704960835509138,0.13838120104438642,0.14882506527415143,0.195822454308094,0.2010443864229765,0.42857142857142855,0.6428571428571429,0.8117647058823529,0.175,0.8428571428571429,0.1875,0.23255813953488372,0.5227272727272727,0.49184567094294973
4919,1,0.23155216284987276,0.18575063613231552,0.17302798982188294,0.20610687022900764,0.0737913486005089,0.1297709923664122,0.9090909090909091,0.9142857142857143,0.15294117647058825,0.775,0.8857142857142857,0.6875,0.7906976744186046,0.18181818181818182,0.9393303651300006
4920,1,0.2182741116751269,0.18781725888324874,0.16751269035532995,0.19796954314720813,0.07106598984771574,0.15736040609137056,0.7142857142857143,0.6285714285714286,0.25882352941176473,0.775,0.8857142857142857,0.625,0.7790697674418605,0.6363636363636364,0.8400233418968681
4922,1,0.2196969696969697,0.18181818181818182,0.16161616161616163,0.1893939393939394,0.06818181818181818,0.17929292929292928,0.7012987012987013,0.4714285714285714,0.18823529411764706,0.7875,0.8428571428571429,0.6625,0.7790697674418605,0.6590909090909091,0.8527701040110225
4923,2,0.1628440366972477,0.1559633027522936,0.16743119266055045,0.16743119266055045,0.1743119266055046,0.1720183486238532,0.5844155844155844,0.45714285714285713,0.7647058823529411,0.7375,0.6142857142857143,0.6125,0.6395348837209303,0.6136363636363636,0.576425142890526
4924,2,0.21782178217821782,0.17574257425742573,0.15594059405940594,0.18564356435643564,0.08415841584158416,0.1806930693069307,0.6883116883116883,0.5142857142857142,0.5764705882352941,0.775,0.9142857142857143,0.625,0.7558139534883721,0.4772727272727273,0.7190870028789387
4925,4,0.1811926605504587,0.1628440366972477,0.1651376146788991,0.16743119266055045,0.1628440366972477,0.16055045871559634,0.6363636363636364,0.7285714285714285,0.6823529411764706,0.775,0.7142857142857143,0.6625,0.6511627906976745,0.36363636363636365,0.6283216605568231
4926,4,0.22942643391521197,0.08977556109725686,0.14713216957605985,0.17955112219451372,0.16957605985037408,0.18453865336658354,0.7532467532467533,0.6714285714285714,0.6705882352941176,0.6625,0.9285714285714286,0.3875,0.313953488372093,0.45454545454545453,0.6563750234127563
4928,1,0.15104166666666666,0.203125,0.19010416666666666,0.20052083333333334,0.08333333333333333,0.171875,0.7532467532467533,0.6285714285714286,0.18823529411764706,0.775,0.34285714285714286,0.7625,0.8488372093023255,0.4772727272727273,0.8617103782234397
4932,5,0.15269461077844312,0.12275449101796407,0.1377245508982036,0.11976047904191617,0.2245508982035928,0.24251497005988024,0.15584415584415584,0.12857142857142856,0.7529411764705882,0.275,0.4,0.275,0.27906976744186046,0.6590909090909091,0.3956132942658247
4934,3,0.18693693693693694,0.14864864864864866,0.16216216216216217,0.17117117117117117,0.15990990990990991,0.17117117117117117,0.7402597402597403,0.8285714285714286,0.7647058823529411,0.7,0.8285714285714286,0.6875,0.5697674418604651,0.2727272727272727,0.6334867759939398
4935,1,0.21761658031088082,0.19689119170984457,0.15025906735751296,0.18652849740932642,0.07512953367875648,0.17357512953367876,0.8051948051948052,0.6857142857142857,0.36470588235294116,0.7625,0.8285714285714286,0.4875,0.813953488372093,0.5,0.8279293348130121
4936,2,0.19901719901719903,0.16953316953316952,0.16953316953316952,0.1941031941031941,0.08353808353808354,0.18427518427518427,0.6883116883116883,0.6,0.23529411764705882,0.7,0.8,0.65,0.6627906976744186,0.6590909090909091,0.8233186068914383
4937,2,0.18329466357308585,0.16241299303944315,0.16473317865429235,0.17865429234338748,0.13225058004640372,0.17865429234338748,0.8051948051948052,0.6142857142857143,0.6705882352941176,0.7125,0.7,0.75,0.6627906976744186,0.38636363636363635,0.6971292359485913
4938,2,0.2088167053364269,0.14617169373549885,0.16473317865429235,0.18329466357308585,0.14849187935034802,0.14849187935034802,0.8181818181818182,0.8142857142857143,0.5764705882352941,0.7,0.9,0.6875,0.5813953488372093,0.25,0.7293627808703415
4939,5,0.18427518427518427,0.11547911547911548,0.16216216216216217,0.16707616707616707,0.18181818181818182,0.1891891891891892,0.6363636363636364,0.6285714285714286,0.7529411764705882,0.5875,0.6857142857142857,0.5375,0.313953488372093,0.38636363636363635,0.5861241422627415
4940,2,0.2171837708830549,0.1575178997613365,0.16467780429594273,0.18377088305489261,0.12171837708830549,0.15513126491646778,0.8961038961038961,0.8285714285714286,0.3411764705882353,0.6375,0.9285714285714286,0.6625,0.627906976744186,0.3409090909090909,0.8401431919568769
4941,2,0.2285012285012285,0.17444717444717445,0.16461916461916462,0.18427518427518427,0.09336609336609336,0.1547911547911548,0.8831168831168831,0.8428571428571429,0.3058823529411765,0.825,0.9428571428571428,0.65,0.7325581395348837,0.29545454545454547,0.8645531940207728
4943,4,0.21914357682619648,0.0906801007556675,0.1561712846347607,0.181360201511335,0.17884130982367757,0.17380352644836272,0.6233766233766234,0.6142857142857143,0.7294117647058823,0.5375,0.8285714285714286,0.5,0.313953488372093,0.5,0.5959315456552186
4944,1,0.22371967654986524,0.19137466307277629,0.14824797843665768,0.1967654986522911,0.06199460916442048,0.1778975741239892,0.7532467532467533,0.6285714285714286,0.03529411764705882,0.75,0.8285714285714286,0.5,0.7674418604651163,0.5454545454545454,0.9200334537545182
4945,5,0.19109947643979058,0.1256544502617801,0.14136125654450263,0.15706806282722513,0.19895287958115182,0.18586387434554974,0.42857142857142855,0.35714285714285715,0.8,0.375,0.7142857142857143,0.275,0.4186046511627907,0.75,0.4982085456896799
4947,2,0.22062350119904076,0.1774580335731415,0.15347721822541965,0.18944844124700239,0.1079136690647482,0.1510791366906475,0.8961038961038961,0.9285714285714286,0.4117647058823529,0.7375,0.9285714285714286,0.675,0.7093023255813954,0.29545454545454547,0.828168658033793
4948,3,0.1572769953051643,0.15492957746478872,0.1619718309859155,0.1619718309859155,0.16901408450704225,0.19483568075117372,0.6103896103896104,0.6571428571428571,0.7411764705882353,0.6375,0.5714285714285714,0.6375,0.6395348837209303,0.4318181818181818,0.5878936763071031
4949,3,0.14691943127962084,0.14691943127962084,0.17772511848341233,0.18009478672985782,0.15639810426540285,0.19194312796208532,0.5714285714285714,0.5857142857142857,0.6823529411764706,0.55,0.5714285714285714,0.7,0.5465116279069767,0.6590909090909091,0.6026553215657932
4950,3,0.17040358744394618,0.16143497757847533,0.1547085201793722,0.1726457399103139,0.15695067264573992,0.18385650224215247,0.7272727272727273,0.9142857142857143,0.7529411764705882,0.6875,0.7,0.6375,0.6627906976744186,0.38636363636363635,0.63102916892275
4951,1,0.21339950372208435,0.18610421836228289,0.15384615384615385,0.1761786600496278,0.09429280397022333,0.1761786600496278,0.6493506493506493,0.7571428571428571,0.4117647058823529,0.75,0.8142857142857143,0.5625,0.8023255813953488,0.38636363636363635,0.7529220054496574
4952,2,0.2246376811594203,0.16183574879227053,0.15942028985507245,0.18840579710144928,0.11352657004830918,0.15217391304347827,0.8961038961038961,0.8142857142857143,0.5411764705882353,0.675,0.9428571428571428,0.625,0.686046511627907,0.36363636363636365,0.7845692997262123
4954,1,0.20759493670886076,0.189873417721519,0.1670886075949367,0.1949367088607595,0.07341772151898734,0.1670886075949367,0.7662337662337663,0.7,0.17647058823529413,0.7625,0.8,0.65,0.7790697674418605,0.4318181818181818,0.8768972528343801
4958,4,0.20361990950226244,0.14705882352941177,0.16289592760180996,0.167420814479638,0.15610859728506787,0.16289592760180996,0.6753246753246753,0.5,0.6705882352941176,0.675,0.9,0.6125,0.6162790697674418,0.5909090909090909,0.6473481622111871
4962,1,0.15104166666666666,0.203125,0.19010416666666666,0.20052083333333334,0.08333333333333333,0.171875,0.7532467532467533,0.6285714285714286,0.18823529411764706,0.775,0.37142857142857144,0.7625,0.8488372093023255,0.4772727272727273,0.8617103782234397
4966,3,0.17339667458432304,0.1330166270783848,0.166270783847981,0.18052256532066507,0.166270783847981,0.18052256532066507,0.5714285714285714,0.5571428571428572,0.6823529411764706,0.6125,0.6857142857142857,0.7,0.4883720930232558,0.6590909090909091,0.6000944679262683
4968,4,0.18834080717488788,0.15695067264573992,0.17040358744394618,0.17937219730941703,0.1547085201793722,0.15022421524663676,0.7922077922077922,0.7285714285714285,0.7411764705882353,0.7625,0.7857142857142857,0.7375,0.6976744186046512,0.4772727272727273,0.6663486989047606
4969,4,0.21914357682619648,0.0906801007556675,0.1561712846347607,0.181360201511335,0.17884130982367757,0.17380352644836272,0.6233766233766234,0.6142857142857143,0.7294117647058823,0.5375,0.8285714285714286,0.5,0.313953488372093,0.5,0.5959315456552186
4972,3,0.1570048309178744,0.17149758454106281,0.18840579710144928,0.18357487922705315,0.11352657004830918,0.1859903381642512,0.5714285714285714,0.6285714285714286,0.2823529411764706,0.6625,0.5714285714285714,0.8,0.7093023255813954,0.3409090909090909,0.7539096044185338
4974,2,0.18240343347639484,0.19742489270386265,0.19527896995708155,0.20386266094420602,0.0815450643776824,0.13948497854077252,0.9090909090909091,0.9857142857142858,0.27058823529411763,0.975,0.7571428571428571,0.9875,1.0,0.25,0.8953815121929983
4975,1,0.19181034482758622,0.20043103448275862,0.17456896551724138,0.19181034482758622,0.07543103448275862,0.16594827586206898,0.8571428571428571,0.6428571428571429,0.2235294117647059,1.0,0.9142857142857143,0.825,1.0,0.6363636363636364,0.8894984905368399
4979,5,0.16666666666666666,0.13157894736842105,0.15570175438596492,0.15789473684210525,0.19956140350877194,0.18859649122807018,0.5194805194805194,0.38571428571428573,0.9882352941176471,0.4,0.7428571428571429,0.6125,0.5,0.7727272727272727,0.4670543097528773
4981,2,0.20042643923240938,0.1812366737739872,0.17057569296375266,0.19189765458422176,0.09381663113006397,0.16204690831556504,0.935064935064935,0.8571428571428571,0.38823529411764707,0.9625,0.9428571428571428,0.8625,0.9418604651162791,0.36363636363636365,0.8526909321235515
4982,1,0.20600858369098712,0.18454935622317598,0.16738197424892703,0.19527896995708155,0.08369098712446352,0.1630901287553648,0.922077922077922,0.8,0.29411764705882354,0.95,0.9857142857142858,0.8,0.9534883720930233,0.4318181818181818,0.8835568792437681
4983,1,0.1776765375854214,0.20501138952164008,0.17539863325740318,0.20045558086560364,0.07517084282460136,0.1662870159453303,0.8181818181818182,0.9285714285714286,0.24705882352941178,0.9875,0.7285714285714285,0.8375,0.9883720930232558,0.3181818181818182,0.870331206869648
4984,5,0.15301724137931033,0.15086206896551724,0.16379310344827586,0.15948275862068967,0.1896551724137931,0.18318965517241378,0.7402597402597403,0.5714285714285714,0.8941176470588236,0.725,0.6142857142857143,0.6875,0.6511627906976745,0.5681818181818182,0.5716800167347978
4985,1,0.1670428893905192,0.19187358916478556,0.18284424379232506,0.1963882618510158,0.09029345372460497,0.17155756207674944,0.7532467532467533,0.6142857142857143,0.4470588235294118,0.9375,0.6428571428571429,0.8875,0.9186046511627907,0.5909090909090909,0.7779072531248811
4986,3,0.1400862068965517,0.15732758620689655,0.16379310344827586,0.15732758620689655,0.1853448275862069,0.1961206896551724,0.5194805194805194,0.5714285714285714,0.8823529411764706,0.7125,0.6,0.8,0.6395348837209303,0.5909090909090909,0.5060575427357227
4992,2,0.19730941704035873,0.18385650224215247,0.1860986547085202,0.2062780269058296,0.07847533632286996,0.14798206278026907,0.922077922077922,0.9571428571428572,0.29411764705882354,0.875,0.8428571428571429,0.875,0.8488372093023255,0.36363636363636365,0.8914132373214131
4993,1,0.188470066518847,0.188470066518847,0.18625277161862527,0.2017738359201774,0.09534368070953436,0.13968957871396895,0.922077922077922,0.9142857142857143,0.27058823529411763,0.875,0.7857142857142857,0.8875,0.872093023255814,0.4090909090909091,0.8908242133781487
4995,3,0.15766738660907129,0.16414686825053995,0.19222462203023757,0.1900647948164147,0.15334773218142547,0.14254859611231102,0.9090909090909091,0.9428571428571428,0.6941176470588235,0.7875,0.6142857142857143,0.925,0.7325581395348837,0.29545454545454547,0.7199784793436307
4996,1,0.1917808219178082,0.2009132420091324,0.15296803652968036,0.18949771689497716,0.08904109589041095,0.17579908675799086,0.7012987012987013,0.7285714285714285,0.29411764705882354,0.975,0.8285714285714286,0.6875,0.9767441860465116,0.5909090909090909,0.8084402392578213
4999,2,0.1836283185840708,0.17920353982300885,0.18805309734513273,0.19247787610619468,0.10619469026548672,0.1504424778761062,0.948051948051948,0.7142857142857143,0.3764705882352941,0.8625,0.8,0.9,0.813953488372093,0.4772727272727273,0.8562593054306358
5002,1,0.15250544662309368,0.19607843137254902,0.1786492374727669,0.18082788671023964,0.1111111111111111,0.18082788671023964,0.7142857142857143,0.7428571428571429,0.5647058823529412,0.95,0.5857142857142857,0.85,0.9651162790697675,0.5227272727272727,0.7140723824920752
5003,4,0.1724137931034483,0.14224137931034483,0.1875,0.1724137931034483,0.1724137931034483,0.15301724137931033,0.6883116883116883,0.6857142857142857,0.8235294117647058,0.7625,0.8,0.85,0.5465116279069767,0.4772727272727273,0.5973031312872012
5005,5,0.14893617021276595,0.1182033096926714,0.1702127659574468,0.16312056737588654,0.20803782505910165,0.19148936170212766,0.4935064935064935,0.4857142857142857,0.9411764705882353,0.4875,0.5428571428571428,0.6125,0.4186046511627907,0.6818181818181818,0.4674354737504027
5006,1,0.16488222698072805,0.17130620985010706,0.1734475374732334,0.19271948608137046,0.13062098501070663,0.1670235546038544,0.8311688311688312,0.8571428571428571,0.6,0.8875,0.7142857142857143,0.875,0.8255813953488372,0.5,0.7314138870175212
5007,2,0.17960088691796008,0.17073170731707318,0.18403547671840353,0.2039911308203991,0.1130820399113082,0.14855875831485588,0.948051948051948,0.9428571428571428,0.47058823529411764,0.875,0.7285714285714285,0.8625,0.813953488372093,0.3181818181818182,0.8236491897407034
5008,4,0.17965367965367965,0.1341991341991342,0.17316017316017315,0.17316017316017315,0.17532467532467533,0.1645021645021645,0.7402597402597403,0.6857142857142857,0.8705882352941177,0.775,0.8142857142857143,0.7875,0.5581395348837209,0.4318181818181818,0.5934833027353891
5009,3,0.14565217391304347,0.15,0.17173913043478262,0.1673913043478261,0.18478260869565216,0.18043478260869567,0.5844155844155844,0.5571428571428572,0.9058823529411765,0.6875,0.5857142857142857,0.7875,0.627906976744186,0.6590909090909091,0.5239658063102771
5011,5,0.16458852867830423,0.11471321695760599,0.14463840399002495,0.1546134663341646,0.22443890274314215,0.1970074812967581,0.4675324675324675,0.44285714285714284,1.0,0.1625,0.6142857142857143,0.425,0.27906976744186046,0.6363636363636364,0.42956226651472024
5012,1,0.15250544662309368,0.19607843137254902,0.1786492374727669,0.18082788671023964,0.1111111111111111,0.18082788671023964,0.7142857142857143,0.7428571428571429,0.5647058823529412,0.95,0.5857142857142857,0.85,0.9651162790697675,0.5227272727272727,0.7140723824920752
5015,3,0.15336134453781514,0.17016806722689076,0.18067226890756302,0.17857142857142858,0.13865546218487396,0.17857142857142858,0.6753246753246753,0.5714285714285714,0.6352941176470588,0.825,0.7428571428571429,0.9,0.7674418604651163,0.7272727272727273,0.6641209751691539
5020,4,0.17582417582417584,0.11868131868131868,0.17142857142857143,0.17802197802197803,0.18021978021978022,0.17582417582417584,0.7532467532467533,0.7857142857142857,0.8705882352941177,0.75,0.7571428571428571,0.725,0.4883720930232558,0.3181818181818182,0.5909838459931122
5021,5,0.13425925925925927,0.13425925925925927,0.17824074074074073,0.16898148148148148,0.20601851851851852,0.17824074074074073,0.5454545454545454,0.4857142857142857,0.9529411764705882,0.5125,0.5714285714285714,0.8,0.5348837209302325,0.7272727272727273,0.4851144336884845
5022,2,0.15201900237529692,0.17577197149643706,0.20902612826603326,0.20902612826603326,0.12351543942992874,0.13064133016627077,0.8311688311688312,0.8714285714285714,0.5764705882352941,0.8875,0.4857142857142857,0.9375,0.7325581395348837,0.3181818181818182,0.7542153399539364
5024,4,0.18683651804670912,0.1464968152866242,0.17197452229299362,0.1762208067940552,0.16560509554140126,0.15286624203821655,0.8961038961038961,0.8428571428571429,0.7647058823529411,0.85,0.8714285714285714,0.775,0.7441860465116279,0.25,0.683554215262969
5026,5,0.17061611374407584,0.0971563981042654,0.17298578199052134,0.16824644549763032,0.20616113744075829,0.1848341232227488,0.6233766233766234,0.5857142857142857,0.9176470588235294,0.55,0.6571428571428571,0.65,0.27906976744186046,0.5454545454545454,0.5178257397008215
5027,1,0.1853546910755149,0.18993135011441648,0.17391304347826086,0.17162471395881007,0.08695652173913043,0.19221967963386727,0.5064935064935064,0.2857142857142857,0.24705882352941178,0.8875,0.8142857142857143,0.775,0.8953488372093024,0.7272727272727273,0.7592221006684973
5030,2,0.1689497716894977,0.1735159817351598,0.1963470319634703,0.19406392694063926,0.1324200913242009,0.13470319634703196,0.7792207792207793,0.6857142857142857,0.5764705882352941,0.8125,0.6428571428571429,0.9,0.7906976744186046,0.5454545454545454,0.7315072506240716
5032,1,0.19325842696629214,0.18651685393258427,0.18202247191011237,0.18651685393258427,0.07191011235955057,0.1797752808988764,0.7662337662337663,0.7571428571428571,0.23529411764705882,0.8625,0.8571428571428571,0.85,0.8604651162790697,0.38636363636363635,0.8558269924884742
5033,2,0.18099547511312217,0.17194570135746606,0.19683257918552036,0.18778280542986425,0.11312217194570136,0.1493212669683258,0.8311688311688312,0.7428571428571429,0.4117647058823529,0.8375,0.7142857142857143,0.9125,0.7441860465116279,0.5,0.8055297890985001
5035,1,0.20919540229885059,0.19540229885057472,0.15862068965517243,0.19310344827586207,0.08045977011494253,0.1632183908045977,0.8051948051948052,0.7142857142857143,0.35294117647058826,0.9125,0.8857142857142857,0.6125,0.9186046511627907,0.4772727272727273,0.8314549310371099
5037,3,0.16,0.15789473684210525,0.1705263157894737,0.18105263157894738,0.16421052631578947,0.16631578947368422,0.8181818181818182,0.8857142857142857,0.8117647058823529,0.8,0.7,0.7875,0.7674418604651163,0.36363636363636365,0.6418285655718511
5039,5,0.14014251781472684,0.12826603325415678,0.171021377672209,0.171021377672209,0.2042755344418052,0.18527315914489312,0.5974025974025974,0.5714285714285714,0.9176470588235294,0.55,0.4857142857142857,0.675,0.36046511627906974,0.5454545454545454,0.510860707112056
5040,4,0.1777301927194861,0.14132762312633834,0.16916488222698073,0.17558886509635974,0.1734475374732334,0.16274089935760172,0.7532467532467533,0.7571428571428571,0.8588235294117647,0.75,0.8,0.7625,0.627906976744186,0.36363636363636365,0.6027940434824137
5042,3,0.1492204899777283,0.1514476614699332,0.19376391982182628,0.18930957683741648,0.16703786191536749,0.1492204899777283,0.7012987012987013,0.7857142857142857,0.8117647058823529,0.6625,0.5571428571428572,0.9,0.5465116279069767,0.4318181818181818,0.6093926039376046
5044,2,0.20993227990970656,0.18284424379232506,0.17832957110609482,0.19187358916478556,0.08577878103837472,0.15124153498871332,0.8181818181818182,0.7428571428571429,0.3176470588235294,0.8625,0.9714285714285714,0.825,0.8372093023255814,0.5454545454545454,0.8467189037461854
5045,3,0.11261261261261261,0.18693693693693694,0.20270270270270271,0.18243243243243243,0.15990990990990991,0.1554054054054054,0.5454545454545454,0.6571428571428571,0.7176470588235294,0.8375,0.3142857142857143,0.9125,0.8604651162790697,0.5227272727272727,0.5928872234399133
5046,5,0.17121588089330025,0.10173697270471464,0.14640198511166252,0.16377171215880892,0.21588089330024815,0.20099255583126552,0.35064935064935066,0.35714285714285715,0.9764705882352941,0.1875,0.5857142857142857,0.5125,0.38372093023255816,0.6590909090909091,0.40488433615360364
5048,1,0.2033096926713948,0.1938534278959811,0.18912529550827423,0.21040189125295508,0.08274231678486997,0.12056737588652482,0.948051948051948,0.9428571428571428,0.18823529411764706,0.875,0.7857142857142857,0.8375,0.872093023255814,0.22727272727272727,0.9377826185495792
5049,5,0.1761904761904762,0.10714285714285714,0.1595238095238095,0.15714285714285714,0.20714285714285716,0.19285714285714287,0.5194805194805194,0.4857142857142857,0.9529411764705882,0.4875,0.6428571428571429,0.625,0.3488372093023256,0.6136363636363636,0.4719363723978771
5051,3,0.17094017094017094,0.13675213675213677,0.1794871794871795,0.1858974358974359,0.1623931623931624,0.16452991452991453,0.8051948051948052,0.7571428571428571,0.788235294117647,0.725,0.7571428571428571,0.875,0.627906976744186,0.4772727272727273,0.6467390652511296
5054,5,0.14357682619647355,0.12090680100755667,0.16120906801007556,0.1561712846347607,0.21914357682619648,0.19899244332493704,0.4675324675324675,0.38571428571428573,0.9529411764705882,0.4125,0.4,0.45,0.38372093023255816,0.6363636363636364,0.4466856485890066
5056,4,0.19574468085106383,0.13404255319148936,0.16170212765957448,0.16382978723404254,0.1702127659574468,0.17446808510638298,0.5844155844155844,0.6285714285714286,0.8,0.6625,0.9571428571428572,0.6625,0.4883720930232558,0.5454545454545454,0.5673364180102763
5057,4,0.17419354838709677,0.13978494623655913,0.16559139784946236,0.17204301075268819,0.17419354838709677,0.17419354838709677,0.7402597402597403,0.7285714285714285,0.8352941176470589,0.6875,0.8,0.675,0.5348837209302325,0.4772727272727273,0.6020550623937528
5058,2,0.16400911161731208,0.1845102505694761,0.20045558086560364,0.1867881548974943,0.12072892938496584,0.14350797266514806,0.7272727272727273,0.7714285714285715,0.5882352941176471,0.8375,0.6142857142857143,0.925,0.7906976744186046,0.5,0.716392396862769
5059,1,0.1917808219178082,0.19863013698630136,0.14383561643835616,0.1735159817351598,0.09817351598173515,0.19406392694063926,0.7012987012987013,0.5857142857142857,0.4235294117647059,0.8875,0.8714285714285714,0.65,0.9069767441860465,0.7954545454545454,0.7573937359172445
